Step,X,Y,Z
364980,0,2.04363e+06,683255,0
364980,1,2.18299e+08,3.17477e+08,0
364980,2,6.2501e+06,5.97463e+06,0
365040,0,2.04425e+06,683581,0
365040,1,2.18249e+08,3.17512e+08,0
365040,2,5.88002e+06,6.24788e+06,0
365100,0,2.04486e+06,683908,0
365100,1,2.18199e+08,3.17547e+08,0
365100,2,5.49212e+06,6.49528e+06,0
365160,0,2.04548e+06,684235,0
365160,1,2.18148e+08,3.17582e+08,0
365160,2,5.0882e+06,6.71566e+06,0
365220,0,2.0461e+06,684562,0
365220,1,2.18098e+08,3.17616e+08,0
365220,2,4.67012e+06,6.90798e+06,0
365280,0,2.04672e+06,684889,0
365280,1,2.18048e+08,3.17651e+08,0
365280,2,4.23982e+06,7.07132e+06,0
365340,0,2.04734e+06,685217,0
365340,1,2.17997e+08,3.17686e+08,0
365340,2,3.7993e+06,7.20491e+06,0
365400,0,2.04796e+06,685544,0
365400,1,2.17947e+08,3.17721e+08,0
365400,2,3.35062e+06,7.30811e+06,0
365460,0,2.04858e+06,685872,0
365460,1,2.17897e+08,3.17755e+08,0
365460,2,2.89586e+06,7.38041e+06,0
365520,0,2.0492e+06,686199,0
365520,1,2.17847e+08,3.1779e+08,0
365520,2,2.43714e+06,7.42146e+06,0
365580,0,2.04982e+06,686527,0
365580,1,2.17796e+08,3.17825e+08,0
365580,2,1.97662e+06,7.43105e+06,0
365640,0,2.05044e+06,686854,0
365640,1,2.17746e+08,3.17859e+08,0
365640,2,1.51644e+06,7.40911e+06,0
365700,0,2.05105e+06,687182,0
365700,1,2.17696e+08,3.17894e+08,0
365700,2,1.05875e+06,7.35573e+06,0
365760,0,2.05167e+06,687510,0
365760,1,2.17645e+08,3.17929e+08,0
365760,2,605709,7.27114e+06,0
365820,0,2.05229e+06,687838,0
365820,1,2.17595e+08,3.17963e+08,0
365820,2,159441,7.15571e+06,0
365880,0,2.05291e+06,688166,0
365880,1,2.17544e+08,3.17998e+08,0
365880,2,-277957,7.00997e+06,0
365940,0,2.05353e+06,688495,0
365940,1,2.17494e+08,3.18033e+08,0
365940,2,-704424,6.83459e+06,0
366000,0,2.05415e+06,688823,0
366000,1,2.17444e+08,3.18067e+08,0
366000,2,-1.11795e+06,6.63037e+06,0
366060,0,2.05477e+06,689151,0
366060,1,2.17393e+08,3.18102e+08,0
366060,2,-1.51659e+06,6.39826e+06,0
366120,0,2.05539e+06,689480,0
366120,1,2.17343e+08,3.18136e+08,0
366120,2,-1.89845e+06,6.13933e+06,0
366180,0,2.05601e+06,689809,0
366180,1,2.17293e+08,3.18171e+08,0
366180,2,-2.26173e+06,5.8548e+06,0
366240,0,2.05663e+06,690137,0
366240,1,2.17242e+08,3.18206e+08,0
366240,2,-2.60471e+06,5.54598e+06,0
366300,0,2.05725e+06,690466,0
366300,1,2.17192e+08,3.1824e+08,0
366300,2,-2.92576e+06,5.21432e+06,0
366360,0,2.05787e+06,690795,0
366360,1,2.17141e+08,3.18275e+08,0
366360,2,-3.22338e+06,4.86138e+06,0
366420,0,2.05849e+06,691124,0
366420,1,2.17091e+08,3.18309e+08,0
366420,2,-3.49613e+06,4.48881e+06,0
366480,0,2.05911e+06,691453,0
366480,1,2.17041e+08,3.18344e+08,0
366480,2,-3.74273e+06,4.09835e+06,0
366540,0,2.05973e+06,691783,0
366540,1,2.1699e+08,3.18379e+08,0
366540,2,-3.96201e+06,3.69186e+06,0
366600,0,2.06035e+06,692112,0
366600,1,2.1694e+08,3.18413e+08,0
366600,2,-4.15292e+06,3.27123e+06,0
366660,0,2.06097e+06,692441,0
366660,1,2.16889e+08,3.18448e+08,0
366660,2,-4.31456e+06,2.83845e+06,0
366720,0,2.06159e+06,692771,0
366720,1,2.16839e+08,3.18482e+08,0
366720,2,-4.44617e+06,2.39556e+06,0
366780,0,2.06222e+06,693101,0
366780,1,2.16788e+08,3.18517e+08,0
366780,2,-4.5471e+06,1.94465e+06,0
366840,0,2.06284e+06,693430,0
366840,1,2.16738e+08,3.18551e+08,0
366840,2,-4.61689e+06,1.48784e+06,0
366900,0,2.06346e+06,693760,0
366900,1,2.16688e+08,3.18586e+08,0
366900,2,-4.6552e+06,1.02729e+06,0
366960,0,2.06408e+06,694090,0
366960,1,2.16637e+08,3.1862e+08,0
366960,2,-4.66186e+06,565161,0
367020,0,2.0647e+06,694420,0
367020,1,2.16587e+08,3.18655e+08,0
367020,2,-4.63682e+06,103643,0
367080,0,2.06532e+06,694750,0
367080,1,2.16536e+08,3.18689e+08,0
367080,2,-4.58022e+06,-355092,0
367140,0,2.06594e+06,695080,0
367140,1,2.16486e+08,3.18724e+08,0
367140,2,-4.49232e+06,-808883,0
367200,0,2.06656e+06,695411,0
367200,1,2.16435e+08,3.18758e+08,0
367200,2,-4.37353e+06,-1.25559e+06,0
367260,0,2.06718e+06,695741,0
367260,1,2.16385e+08,3.18793e+08,0
367260,2,-4.22443e+06,-1.69312e+06,0
367320,0,2.0678e+06,696072,0
367320,1,2.16334e+08,3.18827e+08,0
367320,2,-4.04572e+06,-2.1194e+06,0
367380,0,2.06842e+06,696402,0
367380,1,2.16284e+08,3.18862e+08,0
367380,2,-3.83826e+06,-2.53244e+06,0
367440,0,2.06905e+06,696733,0
367440,1,2.16233e+08,3.18896e+08,0
367440,2,-3.60301e+06,-2.93029e+06,0
367500,0,2.06967e+06,697064,0
367500,1,2.16183e+08,3.1893e+08,0
367500,2,-3.34111e+06,-3.3111e+06,0
367560,0,2.07029e+06,697395,0
367560,1,2.16132e+08,3.18965e+08,0
367560,2,-3.05379e+06,-3.67308e+06,0
367620,0,2.07091e+06,697726,0
367620,1,2.16082e+08,3.18999e+08,0
367620,2,-2.74241e+06,-4.01454e+06,0
367680,0,2.07153e+06,698057,0
367680,1,2.16031e+08,3.19034e+08,0
367680,2,-2.40844e+06,-4.33388e+06,0
367740,0,2.07215e+06,698388,0
367740,1,2.15981e+08,3.19068e+08,0
367740,2,-2.05345e+06,-4.62962e+06,0
367800,0,2.07278e+06,698720,0
367800,1,2.1593e+08,3.19102e+08,0
367800,2,-1.67913e+06,-4.90038e+06,0
367860,0,2.0734e+06,699051,0
367860,1,2.1588e+08,3.19137e+08,0
367860,2,-1.28723e+06,-5.14492e+06,0
367920,0,2.07402e+06,699383,0
367920,1,2.15829e+08,3.19171e+08,0
367920,2,-879594,-5.36209e+06,0
367980,0,2.07464e+06,699714,0
367980,1,2.15779e+08,3.19206e+08,0
367980,2,-458139,-5.5509e+06,0
368040,0,2.07526e+06,700046,0
368040,1,2.15728e+08,3.1924e+08,0
368040,2,-24841.3,-5.71049e+06,0
368100,0,2.07588e+06,700378,0
368100,1,2.15677e+08,3.19274e+08,0
368100,2,418270,-5.84012e+06,0
368160,0,2.07651e+06,700710,0
368160,1,2.15627e+08,3.19309e+08,0
368160,2,869122,-5.93921e+06,0
368220,0,2.07713e+06,701042,0
368220,1,2.15576e+08,3.19343e+08,0
368220,2,1.32561e+06,-6.00732e+06,0
368280,0,2.07775e+06,701374,0
368280,1,2.15526e+08,3.19377e+08,0
368280,2,1.7856e+06,-6.04414e+06,0
368340,0,2.07837e+06,701706,0
368340,1,2.15475e+08,3.19412e+08,0
368340,2,2.24695e+06,-6.04953e+06,0
368400,0,2.079e+06,702038,0
368400,1,2.15425e+08,3.19446e+08,0
368400,2,2.70752e+06,-6.02348e+06,0
368460,0,2.07962e+06,702371,0
368460,1,2.15374e+08,3.1948e+08,0
368460,2,3.16516e+06,-5.96613e+06,0
368520,0,2.08024e+06,702703,0
368520,1,2.15323e+08,3.19515e+08,0
368520,2,3.61776e+06,-5.87776e+06,0
368580,0,2.08086e+06,703036,0
368580,1,2.15273e+08,3.19549e+08,0
368580,2,4.06321e+06,-5.75881e+06,0
368640,0,2.08149e+06,703369,0
368640,1,2.15222e+08,3.19583e+08,0
368640,2,4.49945e+06,-5.60984e+06,0
368700,0,2.08211e+06,703701,0
368700,1,2.15172e+08,3.19617e+08,0
368700,2,4.92446e+06,-5.43156e+06,0
368760,0,2.08273e+06,704034,0
368760,1,2.15121e+08,3.19652e+08,0
368760,2,5.33629e+06,-5.22482e+06,0
368820,0,2.08335e+06,704367,0
368820,1,2.1507e+08,3.19686e+08,0
368820,2,5.73303e+06,-4.99058e+06,0
368880,0,2.08398e+06,704701,0
368880,1,2.1502e+08,3.1972e+08,0
368880,2,6.11286e+06,-4.72995e+06,0
368940,0,2.0846e+06,705034,0
368940,1,2.14969e+08,3.19754e+08,0
368940,2,6.47402e+06,-4.44414e+06,0
369000,0,2.08522e+06,705367,0
369000,1,2.14918e+08,3.19789e+08,0
369000,2,6.81485e+06,-4.13448e+06,0
369060,0,2.08585e+06,705701,0
369060,1,2.14868e+08,3.19823e+08,0
369060,2,7.1338e+06,-3.80243e+06,0
369120,0,2.08647e+06,706034,0
369120,1,2.14817e+08,3.19857e+08,0
369120,2,7.42939e+06,-3.44951e+06,0
369180,0,2.08709e+06,706368,0
369180,1,2.14766e+08,3.19891e+08,0
369180,2,7.70026e+06,-3.07738e+06,0
369240,0,2.08772e+06,706701,0
369240,1,2.14716e+08,3.19925e+08,0
369240,2,7.94518e+06,-2.68775e+06,0
369300,0,2.08834e+06,707035,0
369300,1,2.14665e+08,3.1996e+08,0
369300,2,8.16302e+06,-2.28242e+06,0
369360,0,2.08896e+06,707369,0
369360,1,2.14614e+08,3.19994e+08,0
369360,2,8.35279e+06,-1.86328e+06,0
369420,0,2.08959e+06,707703,0
369420,1,2.14564e+08,3.20028e+08,0
369420,2,8.51361e+06,-1.43226e+06,0
369480,0,2.09021e+06,708037,0
369480,1,2.14513e+08,3.20062e+08,0
369480,2,8.64475e+06,-991351,0
369540,0,2.09083e+06,708372,0
369540,1,2.14462e+08,3.20096e+08,0
369540,2,8.7456e+06,-542591,0
369600,0,2.09146e+06,708706,0
369600,1,2.14412e+08,3.2013e+08,0
369600,2,8.81571e+06,-88052,0
369660,0,2.09208e+06,709040,0
369660,1,2.14361e+08,3.20165e+08,0
369660,2,8.85476e+06,370169,0
369720,0,2.09271e+06,709375,0
369720,1,2.1431e+08,3.20199e+08,0
369720,2,8.86256e+06,829955,0
369780,0,2.09333e+06,709709,0
369780,1,2.1426e+08,3.20233e+08,0
369780,2,8.83907e+06,1.28918e+06,0
369840,0,2.09395e+06,710044,0
369840,1,2.14209e+08,3.20267e+08,0
369840,2,8.78441e+06,1.74574e+06,0
369900,0,2.09458e+06,710379,0
369900,1,2.14158e+08,3.20301e+08,0
369900,2,8.69883e+06,2.1975e+06,0
369960,0,2.0952e+06,710714,0
369960,1,2.14107e+08,3.20335e+08,0
369960,2,8.58271e+06,2.64239e+06,0
370020,0,2.09583e+06,711049,0
370020,1,2.14057e+08,3.20369e+08,0
370020,2,8.43659e+06,3.07834e+06,0
370080,0,2.09645e+06,711384,0
370080,1,2.14006e+08,3.20403e+08,0
370080,2,8.26113e+06,3.50334e+06,0
370140,0,2.09707e+06,711719,0
370140,1,2.13955e+08,3.20437e+08,0
370140,2,8.05714e+06,3.91543e+06,0
370200,0,2.0977e+06,712055,0
370200,1,2.13904e+08,3.20471e+08,0
370200,2,7.82556e+06,4.31268e+06,0
370260,0,2.09832e+06,712390,0
370260,1,2.13854e+08,3.20506e+08,0
370260,2,7.56745e+06,4.69325e+06,0
370320,0,2.09895e+06,712725,0
370320,1,2.13803e+08,3.2054e+08,0
370320,2,7.284e+06,5.05537e+06,0
370380,0,2.09957e+06,713061,0
370380,1,2.13752e+08,3.20574e+08,0
370380,2,6.97651e+06,5.39736e+06,0
370440,0,2.1002e+06,713397,0
370440,1,2.13701e+08,3.20608e+08,0
370440,2,6.64639e+06,5.71763e+06,0
370500,0,2.10082e+06,713733,0
370500,1,2.13651e+08,3.20642e+08,0
370500,2,6.29517e+06,6.01466e+06,0
370560,0,2.10145e+06,714069,0
370560,1,2.136e+08,3.20676e+08,0
370560,2,5.92448e+06,6.28708e+06,0
370620,0,2.10207e+06,714405,0
370620,1,2.13549e+08,3.2071e+08,0
370620,2,5.53602e+06,6.5336e+06,0
370680,0,2.1027e+06,714741,0
370680,1,2.13498e+08,3.20744e+08,0
370680,2,5.1316e+06,6.75306e+06,0
370740,0,2.10332e+06,715077,0
370740,1,2.13447e+08,3.20778e+08,0
370740,2,4.71308e+06,6.94443e+06,0
370800,0,2.10395e+06,715413,0
370800,1,2.13397e+08,3.20812e+08,0
370800,2,4.28241e+06,7.1068e+06,0
370860,0,2.10457e+06,715750,0
370860,1,2.13346e+08,3.20846e+08,0
370860,2,3.84159e+06,7.23939e+06,0
370920,0,2.1052e+06,716086,0
370920,1,2.13295e+08,3.2088e+08,0
370920,2,3.39268e+06,7.34157e+06,0
370980,0,2.10582e+06,716423,0
370980,1,2.13244e+08,3.20914e+08,0
370980,2,2.93776e+06,7.41284e+06,0
371040,0,2.10645e+06,716760,0
371040,1,2.13193e+08,3.20948e+08,0
371040,2,2.47896e+06,7.45284e+06,0
371100,0,2.10707e+06,717096,0
371100,1,2.13143e+08,3.20981e+08,0
371100,2,2.01841e+06,7.46139e+06,0
371160,0,2.1077e+06,717433,0
371160,1,2.13092e+08,3.21015e+08,0
371160,2,1.55828e+06,7.4384e+06,0
371220,0,2.10832e+06,717770,0
371220,1,2.13041e+08,3.21049e+08,0
371220,2,1.10073e+06,7.38398e+06,0
371280,0,2.10895e+06,718107,0
371280,1,2.1299e+08,3.21083e+08,0
371280,2,647884,7.29835e+06,0
371340,0,2.10957e+06,718445,0
371340,1,2.12939e+08,3.21117e+08,0
371340,2,201885,7.18191e+06,0
371400,0,2.1102e+06,718782,0
371400,1,2.12888e+08,3.21151e+08,0
371400,2,-235173,7.03517e+06,0
371460,0,2.11083e+06,719119,0
371460,1,2.12837e+08,3.21185e+08,0
371460,2,-661232,6.85882e+06,0
371520,0,2.11145e+06,719457,0
371520,1,2.12787e+08,3.21219e+08,0
371520,2,-1.07429e+06,6.65366e+06,0
371580,0,2.11208e+06,719795,0
371580,1,2.12736e+08,3.21253e+08,0
371580,2,-1.47238e+06,6.42064e+06,0
371640,0,2.1127e+06,720132,0
371640,1,2.12685e+08,3.21287e+08,0
371640,2,-1.85364e+06,6.16084e+06,0
371700,0,2.11333e+06,720470,0
371700,1,2.12634e+08,3.2132e+08,0
371700,2,-2.21626e+06,5.87548e+06,0
371760,0,2.11396e+06,720808,0
371760,1,2.12583e+08,3.21354e+08,0
371760,2,-2.55853e+06,5.56588e+06,0
371820,0,2.11458e+06,721146,0
371820,1,2.12532e+08,3.21388e+08,0
371820,2,-2.87882e+06,5.23349e+06,0
371880,0,2.11521e+06,721484,0
371880,1,2.12481e+08,3.21422e+08,0
371880,2,-3.17561e+06,4.87988e+06,0
371940,0,2.11584e+06,721822,0
371940,1,2.1243e+08,3.21456e+08,0
371940,2,-3.4475e+06,4.50669e+06,0
372000,0,2.11646e+06,722161,0
372000,1,2.12379e+08,3.2149e+08,0
372000,2,-3.6932e+06,4.11568e+06,0
372060,0,2.11709e+06,722499,0
372060,1,2.12329e+08,3.21523e+08,0
372060,2,-3.91154e+06,3.70868e+06,0
372120,0,2.11771e+06,722838,0
372120,1,2.12278e+08,3.21557e+08,0
372120,2,-4.10148e+06,3.28763e+06,0
372180,0,2.11834e+06,723176,0
372180,1,2.12227e+08,3.21591e+08,0
372180,2,-4.26212e+06,2.85448e+06,0
372240,0,2.11897e+06,723515,0
372240,1,2.12176e+08,3.21625e+08,0
372240,2,-4.3927e+06,2.4113e+06,0
372300,0,2.11959e+06,723854,0
372300,1,2.12125e+08,3.21659e+08,0
372300,2,-4.49259e+06,1.96017e+06,0
372360,0,2.12022e+06,724193,0
372360,1,2.12074e+08,3.21692e+08,0
372360,2,-4.56132e+06,1.5032e+06,0
372420,0,2.12085e+06,724532,0
372420,1,2.12023e+08,3.21726e+08,0
372420,2,-4.59857e+06,1.04257e+06,0
372480,0,2.12147e+06,724871,0
372480,1,2.11972e+08,3.2176e+08,0
372480,2,-4.60416e+06,580439,0
372540,0,2.1221e+06,725210,0
372540,1,2.11921e+08,3.21794e+08,0
372540,2,-4.57805e+06,118989,0
372600,0,2.12273e+06,725550,0
372600,1,2.1187e+08,3.21827e+08,0
372600,2,-4.52039e+06,-339606,0
372660,0,2.12336e+06,725889,0
372660,1,2.11819e+08,3.21861e+08,0
372660,2,-4.43144e+06,-793185,0
372720,0,2.12398e+06,726229,0
372720,1,2.11768e+08,3.21895e+08,0
372720,2,-4.31162e+06,-1.23961e+06,0
372780,0,2.12461e+06,726568,0
372780,1,2.11717e+08,3.21929e+08,0
372780,2,-4.16151e+06,-1.67678e+06,0
372840,0,2.12524e+06,726908,0
372840,1,2.11666e+08,3.21962e+08,0
372840,2,-3.98182e+06,-2.10264e+06,0
372900,0,2.12586e+06,727248,0
372900,1,2.11615e+08,3.21996e+08,0
372900,2,-3.7734e+06,-2.5152e+06,0
372960,0,2.12649e+06,727588,0
372960,1,2.11564e+08,3.2203e+08,0
372960,2,-3.53724e+06,-2.9125e+06,0
373020,0,2.12712e+06,727928,0
373020,1,2.11513e+08,3.22063e+08,0
373020,2,-3.27445e+06,-3.2927e+06,0
373080,0,2.12775e+06,728268,0
373080,1,2.11462e+08,3.22097e+08,0
373080,2,-2.9863e+06,-3.65401e+06,0
373140,0,2.12837e+06,728608,0
373140,1,2.11411e+08,3.22131e+08,0
373140,2,-2.67413e+06,-3.99474e+06,0
373200,0,2.129e+06,728948,0
373200,1,2.1136e+08,3.22164e+08,0
373200,2,-2.33942e+06,-4.3133e+06,0
373260,0,2.12963e+06,729289,0
373260,1,2.11309e+08,3.22198e+08,0
373260,2,-1.98376e+06,-4.60822e+06,0
373320,0,2.13026e+06,729629,0
373320,1,2.11258e+08,3.22232e+08,0
373320,2,-1.60881e+06,-4.87811e+06,0
373380,0,2.13089e+06,729970,0
373380,1,2.11207e+08,3.22265e+08,0
373380,2,-1.21634e+06,-5.12174e+06,0
373440,0,2.13151e+06,730311,0
373440,1,2.11156e+08,3.22299e+08,0
373440,2,-808207,-5.33797e+06,0
373500,0,2.13214e+06,730652,0
373500,1,2.11105e+08,3.22333e+08,0
373500,2,-386316,-5.5258e+06,0
373560,0,2.13277e+06,730993,0
373560,1,2.11054e+08,3.22366e+08,0
373560,2,47349.5,-5.68439e+06,0
373620,0,2.1334e+06,731334,0
373620,1,2.11003e+08,3.224e+08,0
373620,2,490760,-5.81299e+06,0
373680,0,2.13403e+06,731675,0
373680,1,2.10952e+08,3.22433e+08,0
373680,2,941841,-5.91104e+06,0
373740,0,2.13465e+06,732016,0
373740,1,2.10901e+08,3.22467e+08,0
373740,2,1.39849e+06,-5.9781e+06,0
373800,0,2.13528e+06,732357,0
373800,1,2.1085e+08,3.22501e+08,0
373800,2,1.85856e+06,-6.01386e+06,0
373860,0,2.13591e+06,732699,0
373860,1,2.10799e+08,3.22534e+08,0
373860,2,2.31993e+06,-6.01818e+06,0
373920,0,2.13654e+06,733040,0
373920,1,2.10748e+08,3.22568e+08,0
373920,2,2.78044e+06,-5.99107e+06,0
373980,0,2.13717e+06,733382,0
373980,1,2.10696e+08,3.22601e+08,0
373980,2,3.23796e+06,-5.93267e+06,0
374040,0,2.1378e+06,733724,0
374040,1,2.10645e+08,3.22635e+08,0
374040,2,3.69035e+06,-5.84326e+06,0
374100,0,2.13843e+06,734066,0
374100,1,2.10594e+08,3.22668e+08,0
374100,2,4.13553e+06,-5.72328e+06,0
374160,0,2.13905e+06,734407,0
374160,1,2.10543e+08,3.22702e+08,0
374160,2,4.57143e+06,-5.57331e+06,0
374220,0,2.13968e+06,734750,0
374220,1,2.10492e+08,3.22735e+08,0
374220,2,4.99604e+06,-5.39405e+06,0
374280,0,2.14031e+06,735092,0
374280,1,2.10441e+08,3.22769e+08,0
374280,2,5.4074e+06,-5.18636e+06,0
374340,0,2.14094e+06,735434,0
374340,1,2.1039e+08,3.22802e+08,0
374340,2,5.80361e+06,-4.95121e+06,0
374400,0,2.14157e+06,735776,0
374400,1,2.10339e+08,3.22836e+08,0
374400,2,6.18285e+06,-4.6897e+06,0
374460,0,2.1422e+06,736119,0
374460,1,2.10288e+08,3.22869e+08,0
374460,2,6.54336e+06,-4.40306e+06,0
374520,0,2.14283e+06,736461,0
374520,1,2.10236e+08,3.22903e+08,0
374520,2,6.88349e+06,-4.09263e+06,0
374580,0,2.14346e+06,736804,0
374580,1,2.10185e+08,3.22936e+08,0
374580,2,7.20168e+06,-3.75984e+06,0
374640,0,2.14409e+06,737147,0
374640,1,2.10134e+08,3.2297e+08,0
374640,2,7.49647e+06,-3.40624e+06,0
374700,0,2.14472e+06,737490,0
374700,1,2.10083e+08,3.23003e+08,0
374700,2,7.7665e+06,-3.03348e+06,0
374760,0,2.14535e+06,737832,0
374760,1,2.10032e+08,3.23037e+08,0
374760,2,8.01054e+06,-2.64328e+06,0
374820,0,2.14597e+06,738176,0
374820,1,2.09981e+08,3.2307e+08,0
374820,2,8.22746e+06,-2.23746e+06,0
374880,0,2.1466e+06,738519,0
374880,1,2.0993e+08,3.23103e+08,0
374880,2,8.41627e+06,-1.81788e+06,0
374940,0,2.14723e+06,738862,0
374940,1,2.09878e+08,3.23137e+08,0
374940,2,8.57612e+06,-1.38648e+06,0
375000,0,2.14786e+06,739205,0
375000,1,2.09827e+08,3.2317e+08,0
375000,2,8.70625e+06,-945269,0
375060,0,2.14849e+06,739549,0
375060,1,2.09776e+08,3.23204e+08,0
375060,2,8.80609e+06,-496272,0
375120,0,2.14912e+06,739892,0
375120,1,2.09725e+08,3.23237e+08,0
375120,2,8.87517e+06,-41566,0
375180,0,2.14975e+06,740236,0
375180,1,2.09674e+08,3.23271e+08,0
375180,2,8.91318e+06,416751,0
375240,0,2.15038e+06,740580,0
375240,1,2.09622e+08,3.23304e+08,0
375240,2,8.91993e+06,876562,0
375300,0,2.15101e+06,740924,0
375300,1,2.09571e+08,3.23337e+08,0
375300,2,8.89541e+06,1.33574e+06,0
375360,0,2.15164e+06,741268,0
375360,1,2.0952e+08,3.23371e+08,0
375360,2,8.83971e+06,1.79218e+06,0
375420,0,2.15227e+06,741612,0
375420,1,2.09469e+08,3.23404e+08,0
375420,2,8.7531e+06,2.24376e+06,0
375480,0,2.1529e+06,741956,0
375480,1,2.09418e+08,3.23437e+08,0
375480,2,8.63597e+06,2.68839e+06,0
375540,0,2.15353e+06,742300,0
375540,1,2.09366e+08,3.23471e+08,0
375540,2,8.48886e+06,3.12402e+06,0
375600,0,2.15416e+06,742644,0
375600,1,2.09315e+08,3.23504e+08,0
375600,2,8.31244e+06,3.54863e+06,0
375660,0,2.15479e+06,742989,0
375660,1,2.09264e+08,3.23537e+08,0
375660,2,8.10752e+06,3.96025e+06,0
375720,0,2.15542e+06,743333,0
375720,1,2.09213e+08,3.23571e+08,0
375720,2,7.87504e+06,4.35698e+06,0
375780,0,2.15605e+06,743678,0
375780,1,2.09161e+08,3.23604e+08,0
375780,2,7.61607e+06,4.73697e+06,0
375840,0,2.15669e+06,744023,0
375840,1,2.0911e+08,3.23637e+08,0
375840,2,7.33179e+06,5.09846e+06,0
375900,0,2.15732e+06,744368,0
375900,1,2.09059e+08,3.23671e+08,0
375900,2,7.02352e+06,5.43975e+06,0
375960,0,2.15795e+06,744713,0
375960,1,2.09008e+08,3.23704e+08,0
375960,2,6.69268e+06,5.75927e+06,0
376020,0,2.15858e+06,745058,0
376020,1,2.08956e+08,3.23737e+08,0
376020,2,6.34079e+06,6.05551e+06,0
376080,0,2.15921e+06,745403,0
376080,1,2.08905e+08,3.2377e+08,0
376080,2,5.96948e+06,6.32709e+06,0
376140,0,2.15984e+06,745748,0
376140,1,2.08854e+08,3.23804e+08,0
376140,2,5.58046e+06,6.57273e+06,0
376200,0,2.16047e+06,746094,0
376200,1,2.08803e+08,3.23837e+08,0
376200,2,5.17554e+06,6.79128e+06,0
376260,0,2.1611e+06,746439,0
376260,1,2.08751e+08,3.2387e+08,0
376260,2,4.75659e+06,6.9817e+06,0
376320,0,2.16173e+06,746785,0
376320,1,2.087e+08,3.23903e+08,0
376320,2,4.32555e+06,7.14309e+06,0
376380,0,2.16236e+06,747130,0
376380,1,2.08649e+08,3.23937e+08,0
376380,2,3.88444e+06,7.27468e+06,0
376440,0,2.16299e+06,747476,0
376440,1,2.08597e+08,3.2397e+08,0
376440,2,3.43529e+06,7.37584e+06,0
376500,0,2.16363e+06,747822,0
376500,1,2.08546e+08,3.24003e+08,0
376500,2,2.98021e+06,7.44607e+06,0
376560,0,2.16426e+06,748168,0
376560,1,2.08495e+08,3.24036e+08,0
376560,2,2.52132e+06,7.48504e+06,0
376620,0,2.16489e+06,748514,0
376620,1,2.08443e+08,3.24069e+08,0
376620,2,2.06077e+06,7.49253e+06,0
376680,0,2.16552e+06,748860,0
376680,1,2.08392e+08,3.24103e+08,0
376680,2,1.60069e+06,7.4685e+06,0
376740,0,2.16615e+06,749207,0
376740,1,2.08341e+08,3.24136e+08,0
376740,2,1.14327e+06,7.41304e+06,0
376800,0,2.16678e+06,749553,0
376800,1,2.08289e+08,3.24169e+08,0
376800,2,690624,7.32638e+06,0
376860,0,2.16741e+06,749900,0
376860,1,2.08238e+08,3.24202e+08,0
376860,2,244898,7.20892e+06,0
376920,0,2.16805e+06,750246,0
376920,1,2.08187e+08,3.24235e+08,0
376920,2,-191819,7.06119e+06,0
376980,0,2.16868e+06,750593,0
376980,1,2.08135e+08,3.24268e+08,0
376980,2,-617468,6.88387e+06,0
377040,0,2.16931e+06,750940,0
377040,1,2.08084e+08,3.24301e+08,0
377040,2,-1.03004e+06,6.67777e+06,0
377100,0,2.16994e+06,751287,0
377100,1,2.08033e+08,3.24335e+08,0
377100,2,-1.4276e+06,6.44384e+06,0
377160,0,2.17057e+06,751634,0
377160,1,2.07981e+08,3.24368e+08,0
377160,2,-1.80826e+06,6.18318e+06,0
377220,0,2.17121e+06,751981,0
377220,1,2.0793e+08,3.24401e+08,0
377220,2,-2.17022e+06,5.89699e+06,0
377280,0,2.17184e+06,752328,0
377280,1,2.07879e+08,3.24434e+08,0
377280,2,-2.51177e+06,5.58661e+06,0
377340,0,2.17247e+06,752675,0
377340,1,2.07827e+08,3.24467e+08,0
377340,2,-2.83129e+06,5.25349e+06,0
377400,0,2.1731e+06,753023,0
377400,1,2.07776e+08,3.245e+08,0
377400,2,-3.12726e+06,4.8992e+06,0
377460,0,2.17373e+06,753370,0
377460,1,2.07724e+08,3.24533e+08,0
377460,2,-3.39829e+06,4.52539e+06,0
377520,0,2.17437e+06,753718,0
377520,1,2.07673e+08,3.24566e+08,0
377520,2,-3.64309e+06,4.13383e+06,0
377580,0,2.175e+06,754065,0
377580,1,2.07622e+08,3.24599e+08,0
377580,2,-3.86048e+06,3.72634e+06,0
377640,0,2.17563e+06,754413,0
377640,1,2.0757e+08,3.24632e+08,0
377640,2,-4.04945e+06,3.30486e+06,0
377700,0,2.17626e+06,754761,0
377700,1,2.07519e+08,3.24665e+08,0
377700,2,-4.20908e+06,2.87135e+06,0
377760,0,2.1769e+06,755109,0
377760,1,2.07467e+08,3.24698e+08,0
377760,2,-4.33864e+06,2.42788e+06,0
377820,0,2.17753e+06,755457,0
377820,1,2.07416e+08,3.24731e+08,0
377820,2,-4.43748e+06,1.97652e+06,0
377880,0,2.17816e+06,755805,0
377880,1,2.07365e+08,3.24764e+08,0
377880,2,-4.50516e+06,1.51941e+06,0
377940,0,2.1788e+06,756154,0
377940,1,2.07313e+08,3.24797e+08,0
377940,2,-4.54134e+06,1.0587e+06,0
378000,0,2.17943e+06,756502,0
378000,1,2.07262e+08,3.2483e+08,0
378000,2,-4.54586e+06,596569,0
378060,0,2.18006e+06,756851,0
378060,1,2.0721e+08,3.24863e+08,0
378060,2,-4.51869e+06,135188,0
